gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3818073417,d8cd16ba-bb74-4420-821e-083f2bac17c2,OM858996,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,Prinia subflava,NA,SPECIES,"Prinia subflava (Gmelin, 1789)",Prinia subflava,NA,ZM,Choma,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,-16.77,26.9,NA,NA,NA,NA,NA,NA,2018-03-13T00:00:00Z,13,3,2018,2492762,2492762,MATERIAL_SAMPLE,NA,NA,NA,NA,NA,NA,CC_BY_4_0,NA,G.A. Jamie,NA,NA,2025-12-20T12:41:03Z,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
3818495320,d8cd16ba-bb74-4420-821e-083f2bac17c2,OM858934,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,Prinia subflava,NA,SPECIES,"Prinia subflava (Gmelin, 1789)",Prinia subflava,NA,ZM,Choma,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,-16.78,26.91,NA,NA,NA,NA,NA,NA,2016-03-10T00:00:00Z,10,3,2016,2492762,2492762,MATERIAL_SAMPLE,NA,NA,NA,NA,NA,NA,CC_BY_4_0,NA,C.N. Spottiswoode,NA,NA,2025-12-20T12:41:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
3818504502,d8cd16ba-bb74-4420-821e-083f2bac17c2,OM858935,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,Prinia subflava,NA,SPECIES,"Prinia subflava (Gmelin, 1789)",Prinia subflava,NA,ZM,Choma,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,-16.79,26.91,NA,NA,NA,NA,NA,NA,2016-03-11T00:00:00Z,11,3,2016,2492762,2492762,MATERIAL_SAMPLE,NA,NA,NA,NA,NA,NA,CC_BY_4_0,NA,C.N. Spottiswoode,NA,NA,2025-12-20T12:41:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
3818527589,d8cd16ba-bb74-4420-821e-083f2bac17c2,OM858936,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,Prinia subflava,NA,SPECIES,"Prinia subflava (Gmelin, 1789)",Prinia subflava,NA,ZM,Choma,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,-16.79,26.91,NA,NA,NA,NA,NA,NA,2016-03-11T00:00:00Z,11,3,2016,2492762,2492762,MATERIAL_SAMPLE,NA,NA,NA,NA,NA,NA,CC_BY_4_0,NA,C.N. Spottiswoode,NA,NA,2025-12-20T12:41:18Z,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
3818476475,d8cd16ba-bb74-4420-821e-083f2bac17c2,OM858984,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,Prinia subflava,NA,SPECIES,"Prinia subflava (Gmelin, 1789)",Prinia subflava,NA,ZM,Choma,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,-16.75,26.9,NA,NA,NA,NA,NA,NA,2018-03-27T00:00:00Z,27,3,2018,2492762,2492762,MATERIAL_SAMPLE,NA,NA,NA,NA,NA,NA,CC_BY_4_0,NA,G.A. Jamie,NA,NA,2025-12-20T12:40:49Z,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND
3818505496,d8cd16ba-bb74-4420-821e-083f2bac17c2,OM858986,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,Prinia subflava,NA,SPECIES,"Prinia subflava (Gmelin, 1789)",Prinia subflava,NA,ZM,Choma,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,-16.8,26.91,NA,NA,NA,NA,NA,NA,2018-04-03T00:00:00Z,3,4,2018,2492762,2492762,MATERIAL_SAMPLE,NA,NA,NA,NA,NA,NA,CC_BY_4_0,NA,G.A. Jamie,NA,NA,2025-12-20T12:40:49Z,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND
